Loc Id,Facility Type,Wind Indicator,Runway Id,Length,Width,Surface Type Condition,Edge Light Intensity,WBC Single,WBC Dual,WBC Two Dual,WBC Tandem Two Dual,Base Marking Condition,Schedule,Schedule,,
AEG,AIRPORT,Y-L,17/35,5983,100,ASPH-G,MED,30,,,,G,ALL/ALL/0600-1900,ALL,ALL,0600-1900
FMN,AIRPORT,Y-L,07/25,6704,100,ASPH-G,MED,50,90,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
FMN,AIRPORT,Y-L,05/23,6501,150,ASPH-E,MED,47,66,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
SVC,AIRPORT,Y-L,17/35,5473,75,DIRT-G,,,,,,,ALL/ALL/0600-1700,ALL,ALL,0600-1700
SVC,AIRPORT,Y-L,08/26,6803,100,ASPH-G,MED,75,100,,,G,ALL/ALL/0600-1700,ALL,ALL,0600-1700
SVC,AIRPORT,Y-L,12/30,4675,75,DIRT-G,,,,,,,ALL/ALL/0600-1700,ALL,ALL,0600-1700
SVC,AIRPORT,Y-L,03/21,4537,80,DIRT-F,,,,,,,ALL/ALL/0600-1700,ALL,ALL,0600-1700
LVS,AIRPORT,Y-L,14/32,8199,75,ASPH-G,MED,20,,,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
LVS,AIRPORT,Y-L,02/20,5006,75,ASPH-G,MED,20,,,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
ROW,AIRPORT,Y-L,17/35,9999,100,ASPH-G,MED,77,104,165,,G,ALL/ALL/0600-2100,ALL,ALL,0600-2100
ROW,AIRPORT,Y-L,03/21,13001,150,CONC-E,MED,100,200,400,,G,ALL/ALL/0600-2100,ALL,ALL,0600-2100
SAF,AIRPORT,Y-L,02/20,8366,150,ASPH-F,MED,116,164,269,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
SAF,AIRPORT,Y-L,10/28,6301,75,ASPH-G,,12,,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
SAF,AIRPORT,Y-L,15/33,6316,100,ASPH-E,MED,28,43,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
SKX,AIRPORT,Y-L,04/22,5504,75,ASPH-G,MED,24,,,,G,ALL/ALL/0800-1800,ALL,ALL,0800-1800
SKX,AIRPORT,Y-L,13/31,8600,100,CONC-G,MED,60,,,,G,ALL/ALL/0800-1800,ALL,ALL,0800-1800
BAM,AIRPORT,Y-L,04/22,7300,150,ASPH-G,MED,30,125,,,F,JUN-SEP/ALL/0700-1800,JUN-SEP,ALL,0700-1800
BAM,AIRPORT,Y-L,04/22,7300,150,ASPH-G,MED,30,125,,,F,OCT-MAY/ALL/0700-1700,OCT-MAY,ALL,0700-1700
BAM,AIRPORT,Y-L,13/31,7299,100,ASPH-F,MED,30,104,,,P,JUN-SEP/ALL/0700-1800,JUN-SEP,ALL,0700-1800
BAM,AIRPORT,Y-L,13/31,7299,100,ASPH-F,MED,30,104,,,P,OCT-MAY/ALL/0700-1700,OCT-MAY,ALL,0700-1700
BAM,AIRPORT,Y-L,H1,60,60,CONC-G,PERI,,,,,,JUN-SEP/ALL/0700-1800,JUN-SEP,ALL,0700-1800
BAM,AIRPORT,Y-L,H1,60,60,CONC-G,PERI,,,,,,OCT-MAY/ALL/0700-1700,OCT-MAY,ALL,0700-1700
BAM,AIRPORT,Y-L,H2,60,60,CONC-G,,,,,,,JUN-SEP/ALL/0700-1800,JUN-SEP,ALL,0700-1800
BAM,AIRPORT,Y-L,H2,60,60,CONC-G,,,,,,,OCT-MAY/ALL/0700-1700,OCT-MAY,ALL,0700-1700
BVU,AIRPORT,Y-L,15/33,3852,75,ASPH-G,MED,12,,,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
BVU,AIRPORT,Y-L,09/27,5103,75,ASPH-G,MED,12,,,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
CXP,AIRPORT,Y-L,09/27,6101,75,ASPH-E,MED,30,60,,,G,ALL/ALL/0600-2000,ALL,ALL,0600-2000
INS,AIRPORT,Y,08/26,9002,150,ASPH,MED,,,,,,ALL,ALL,,
INS,AIRPORT,Y,13/31,5476,100,ASPH,,,,,,,ALL,ALL,,
LOL,AIRPORT,Y,02/20,5529,75,ASPH-G,MED,30,,,,G,UNATNDD,UNATNDD,,
LOL,AIRPORT,Y,08/26,4931,75,ASPH-G,,17,,,,G,UNATNDD,UNATNDD,,
EKO,AIRPORT,Y-L,12/30,3015,60,ASPH-G,,12,,,,G,ALL/ALL/0500-1900,ALL,ALL,0500-1900
EKO,AIRPORT,Y-L,06/24,7454,150,ASPH-G,MED,78,105,170,,G,ALL/ALL/0500-1900,ALL,ALL,0500-1900
ELY,AIRPORT,Y-L,12/30,4825,60,ASPH-G,MED,15,,,,G,ALL/MON-SAT/0800-1700,ALL,MON-SAT,0800-1700
ELY,AIRPORT,Y-L,18/36,6017,150,ASPH-E,HIGH,70,85,130,,G,ALL/MON-SAT/0800-1700,ALL,MON-SAT,0800-1700
LAS,AIRPORT,Y-L,08L/26R,14515,150,CONC-G,HIGH,100,250,504,1014,G,ALL/ALL/ALL,ALL,ALL,ALL
LAS,AIRPORT,Y-L,01R/19L,9771,150,CONC-G,MED,120,250,550,1120,G,ALL/ALL/ALL,ALL,ALL,ALL
LAS,AIRPORT,Y-L,01L/19R,8988,150,CONC-G,HIGH,120,250,550,1120,G,ALL/ALL/ALL,ALL,ALL,ALL
LAS,AIRPORT,Y-L,08R/26L,10526,150,CONC-E,HIGH,120,250,633,1120,G,ALL/ALL/ALL,ALL,ALL,ALL
HND,AIRPORT,Y-L,17R/35L,6501,100,ASPH-E,MED,30,60,,,G,ALL/ALL/0500-2200,ALL,ALL,0500-2200
HND,AIRPORT,Y-L,17L/35R,5001,75,ASPH-E,MED,30,30,,,G,ALL/ALL/0500-2200,ALL,ALL,0500-2200
MEV,AIRPORT,Y-L,12/30,5299,75,ASPH-G,,50,75,,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
MEV,AIRPORT,Y-L,12G/30G,2050,60,DIRT-G,,,,,,,ALL/ALL/0800-1700,ALL,ALL,0800-1700
MEV,AIRPORT,Y-L,16/34,7399,100,ASPH-E,HIGH,50,75,,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
VGT,AIRPORT,Y-L,12L/30R,4199,75,ASPH-G,MED,30,,,,G,ALL/ALL/0600-2230,ALL,ALL,0600-2230
VGT,AIRPORT,Y-L,07/25,5005,75,ASPH-G,MED,30,,,,G,ALL/ALL/0600-2230,ALL,ALL,0600-2230
VGT,AIRPORT,Y-L,12R/30L,5000,75,ASPH-G,MED,30,,,,G,ALL/ALL/0600-2230,ALL,ALL,0600-2230
RTS,AIRPORT,Y-L,08/26,7608,150,ASPH-E,HIGH,,,,,G,ALL/MONDAY - FRIDAY/0700-1630,ALL,MONDAY - FRIDAY,0700-1630
RTS,AIRPORT,Y-L,14/32,9000,150,ASPH-G,HIGH,,,,,G,ALL/MONDAY - FRIDAY/0700-1630,ALL,MONDAY - FRIDAY,0700-1630
RNO,AIRPORT,Y-L,17L/35R,9000,150,CONC-G,HIGH,75,209,407,850,G,ALL/ALL/ALL,ALL,ALL,ALL
RNO,AIRPORT,Y-L,08/26,6102,150,CONC-G,MED,60,170,260,,G,ALL/ALL/ALL,ALL,ALL,ALL
RNO,AIRPORT,Y-L,17R/35L,11001,150,CONC-G,HIGH,75,185,350,850,G,ALL/ALL/ALL,ALL,ALL,ALL
POU,AIRPORT,Y-L,06/24,5001,100,ASPH-E,HIGH,50,60,110,,G,ALL/ALL/0700-2130,ALL,ALL,0700-2130
POU,AIRPORT,Y-L,07/25,1357,100,TURF-G,,,,,,,ALL/ALL/0700-2130,ALL,ALL,0700-2130
POU,AIRPORT,Y-L,15/33,2743,100,ASPH-CONC-G,MED,35,45,80,,G,ALL/ALL/0700-2130,ALL,ALL,0700-2130
ITH,AIRPORT,Y-L,14/32,6977,150,ASPH-G,HIGH,100,192,574,1044,G,ALL/ALL/0500-0000,ALL,ALL,0500-0000
ITH,AIRPORT,Y-L,15/33,2018,50,TURF-E,,,,,,,ALL/ALL/0500-0000,ALL,ALL,0500-0000
PEO,AIRPORT,Y,01/19,5499,100,ASPH-G,MED,82,112,195,,G,ALL/SAT/0900-1500,ALL,SAT,0900-1500
PEO,AIRPORT,Y,01/19,5499,100,ASPH-G,MED,82,112,195,,G,ALL/SUN/0900-1500,ALL,SUN,0900-1500
PEO,AIRPORT,Y,01/19,5499,100,ASPH-G,MED,82,112,195,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
PEO,AIRPORT,Y,10/28,3561,50,ASPH-G,LOW,12,,,,G,ALL/SAT/0900-1500,ALL,SAT,0900-1500
PEO,AIRPORT,Y,10/28,3561,50,ASPH-G,LOW,12,,,,G,ALL/SUN/0900-1500,ALL,SUN,0900-1500
PEO,AIRPORT,Y,10/28,3561,50,ASPH-G,LOW,12,,,,G,ALL/MON-FRI/0800-1700,ALL,MON-FRI,0800-1700
LUK,AIRPORT,Y-L,03L/21R,3801,100,ASPH-F,MED,11,,,,F,ALL/ALL/ALL,ALL,ALL,ALL
LUK,AIRPORT,Y-L,03R/21L,6101,150,ASPH-E,HIGH,60,70,140,,G,ALL/ALL/ALL,ALL,ALL,ALL
LUK,AIRPORT,Y-L,07/25,5127,100,ASPH-F,MED,11,20,55,,F,ALL/ALL/ALL,ALL,ALL,ALL
DFI,AIRPORT,Y-L,12/30,4199,72,ASPH-F,MED,,,,,G,ALL/MON-FRI/0800-1800,ALL,MON-FRI,0800-1800
DFI,AIRPORT,Y-L,12/30,4199,72,ASPH-F,MED,,,,,G,ALL/SAT/0800-1700,ALL,SAT,0800-1700
TOL,AIRPORT,Y-L,16/34,5599,150,ASPH-G,MED,100,174,300,,G,ALL/ALL/ALL,ALL,ALL,ALL
TOL,AIRPORT,Y-L,07/25,10600,150,ASPH-G,HIGH,100,174,300,550,G,ALL/ALL/ALL,ALL,ALL,ALL
UNI,AIRPORT,Y-L,07/25,5600,100,ASPH-G,MED,56,82,,,F,ALL/ALL/ALL,ALL,ALL,ALL
ADH,AIRPORT,Y-L,13/31,2717,50,ASPH-CONC-P,,50,171,280,,F,ALL/MON-SAT/0800-1700,ALL,MON-SAT,0800-1700
ADH,AIRPORT,Y-L,13/31,2717,50,ASPH-CONC-P,,50,171,280,,F,ALL/SUN/1200-1700,ALL,SUN,1200-1700
ADH,AIRPORT,Y-L,18/36,6203,100,ASPH-G,MED,50,140,224,,G,ALL/MON-SAT/0800-1700,ALL,MON-SAT,0800-1700
ADH,AIRPORT,Y-L,18/36,6203,100,ASPH-G,MED,50,140,224,,G,ALL/SUN/1200-1700,ALL,SUN,1200-1700
ADH,AIRPORT,Y-L,H1,40,40,CONC-E,PERI,,,,,G,ALL/MON-SAT/0800-1700,ALL,MON-SAT,0800-1700
ADH,AIRPORT,Y-L,H1,40,40,CONC-E,PERI,,,,,G,ALL/SUN/1200-1700,ALL,SUN,1200-1700
ADM,AIRPORT,Y,13/31,9002,150,CONC-G,HIGH,,,,,F,ALL/MON-FRI/0700-2300,ALL,MON-FRI,0700-2300
ADM,AIRPORT,Y,13/31,9002,150,CONC-G,HIGH,,,,,F,ALL/SAT-SUN/0700-1700,ALL,SAT-SUN,0700-1700
ADM,AIRPORT,Y,17/35,5404,100,ASPH-G,MED,36,,,,G,ALL/MON-FRI/0700-2300,ALL,MON-FRI,0700-2300
ADM,AIRPORT,Y,17/35,5404,100,ASPH-G,MED,36,,,,G,ALL/SAT-SUN/0700-1700,ALL,SAT-SUN,0700-1700
BVO,AIRPORT,Y-L,17/35,6850,100,CONC-G,MED,50,100,170,,G,ALL/MON-THU/0700-1900,ALL,MON-THU,0700-1900
BVO,AIRPORT,Y-L,17/35,6850,100,CONC-G,MED,50,100,170,,G,ALL/FRI-SUN/0700-1800,ALL,FRI-SUN,0700-1800
RCE,AIRPORT,Y-L,17R/35L,6014,100,CONC-G,HIGH,40,60,,,G,ALL/MON-SAT/0730-1730,ALL,MON-SAT,0730-1730
RCE,AIRPORT,Y-L,17L/35R,3502,75,CONC-G,MED,17,,,,G,ALL/MON-SAT/0730-1730,ALL,MON-SAT,0730-1730
6K4,AIRPORT,Y-L,17/35,4400,75,ASPH-CONC-G,MED,30,,,,G,ALL/MON-SAT/DALGT,ALL,MON-SAT,DALGT
PNC,AIRPORT,Y-L,17/35,7201,100,CONC-G,HIGH,51,65,122,,G,ALL/ALL/0700-1900,ALL,ALL,0700-1900
TUL,AIRPORT,Y-L,08/26,7376,150,CONC-G,HIGH,75,200,350,,G,ALL/ALL/ALL,ALL,ALL,ALL
TUL,AIRPORT,Y-L,18L/36R,10000,150,CONC-E,HIGH,75,200,400,,G,ALL/ALL/ALL,ALL,ALL,ALL
TUL,AIRPORT,Y-L,18R/36L,6101,100,ASPH-G,HIGH,100,140,,,G,ALL/ALL/ALL,ALL,ALL,ALL
OKC,AIRPORT,Y-L,13/31,7800,150,ASPH-CONC-F,MED,120,250,489,,G,ALL/ALL/ALL,ALL,ALL,ALL
OKC,AIRPORT,Y-L,17L/35R,9803,150,CONC-G,HIGH,120,250,550,,G,ALL/ALL/ALL,ALL,ALL,ALL
OKC,AIRPORT,Y-L,17R/35L,9801,150,CONC-G,HIGH,120,250,550,,G,ALL/ALL/ALL,ALL,ALL,ALL
OKC,AIRPORT,Y-L,18/36,3078,75,ASPH-G,,116,164,269,,G,ALL/ALL/ALL,ALL,ALL,ALL
AST,AIRPORT,Y-L,08/26,5794,100,ASPH,MED,60,76,119,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
AST,AIRPORT,Y-L,14/32,4467,100,ASPH-E,MED,60,76,119,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
UAO,AIRPORT,Y-L,17/35,5003,100,ASPH-G,MED,30,45,,,G,ALL/ALL/0700-2000,ALL,ALL,0700-2000
BKE,AIRPORT,Y-L,08/26,3670,140,ASPH-F,,30,,,,F,OCT-APR/ALL/0700-1600,OCT-APR,ALL,0700-1600
BKE,AIRPORT,Y-L,08/26,3670,140,ASPH-F,,30,,,,F,MAY-SEPT/ALL/0800-1700,MAY-SEPT,ALL,0800-1700
BKE,AIRPORT,Y-L,13/31,5085,100,ASPH-G,MED,50,65,,,G,OCT-APR/ALL/0700-1600,OCT-APR,ALL,0700-1600
BKE,AIRPORT,Y-L,13/31,5085,100,ASPH-G,MED,50,65,,,G,MAY-SEPT/ALL/0800-1700,MAY-SEPT,ALL,0800-1700
BKE,AIRPORT,Y-L,17/35,4359,75,ASPH-G,,30,,,,G,OCT-APR/ALL/0700-1600,OCT-APR,ALL,0700-1600
BKE,AIRPORT,Y-L,17/35,4359,75,ASPH-G,,30,,,,G,MAY-SEPT/ALL/0800-1700,MAY-SEPT,ALL,0800-1700
BDN,AIRPORT,Y-L,16/34,5201,75,ASPH-G,MED,30,,,,G,ALL/SAT-SUN/0800-1700,ALL,SAT-SUN,0800-1700
BDN,AIRPORT,Y-L,16/34,5201,75,ASPH-G,MED,30,,,,G,ALL/MON-FRI/0730-1800,ALL,MON-FRI,0730-1800
BNO,AIRPORT,Y-L,03/21,4600,60,CONC-G,MED,30,,,,G,ALL/MON -SAT/0800-1800,ALL,MON -SAT,0800-1800
BNO,AIRPORT,Y-L,12/30,5101,75,CONC-G,MED,30,50,90,,G,ALL/MON -SAT/0800-1800,ALL,MON -SAT,0800-1800
DLS,AIRPORT,Y-L,13/31,5097,100,ASPH-G,MED,30,30,,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
DLS,AIRPORT,Y-L,07/25,4647,100,ASPH-G,MED,30,30,,,F,ALL/ALL/0800-1700,ALL,ALL,0800-1700
CVO,AIRPORT,Y-L,10/28,3100,75,ASPH-F,MED,51,65,100,,G,ALL/ALL/0800-DUSK,ALL,ALL,0800-DUSK
CVO,AIRPORT,Y-L,17/35,5900,150,ASPH-G,MED,35,73,100,,F,ALL/ALL/0800-DUSK,ALL,ALL,0800-DUSK
LMT,AIRPORT,Y-L,07/25,5258,100,ASPH-G,MED,53,77,,,G,ALL/SAT-SUN/UNATNDD,ALL,SAT-SUN,UNATNDD
LMT,AIRPORT,Y-L,07/25,5258,100,ASPH-G,MED,53,77,,,G,ALL/MON-FRI/0630-1700,ALL,MON-FRI,0630-1700
LMT,AIRPORT,Y-L,14/32,10302,150,ASPH-CONC-G,HIGH,107,175,315,,G,ALL/SAT-SUN/UNATNDD,ALL,SAT-SUN,UNATNDD
LMT,AIRPORT,Y-L,14/32,10302,150,ASPH-CONC-G,HIGH,107,175,315,,G,ALL/MON-FRI/0630-1700,ALL,MON-FRI,0630-1700
PDT,AIRPORT,Y-L,08/26,6301,150,ASPH-F,HIGH,115,132,210,,G,ALL/ALL/0600-2000,ALL,ALL,0600-2000
PDT,AIRPORT,Y-L,11/29,4809,100,ASPH-G,MED,70,120,122,,G,ALL/ALL/0600-2000,ALL,ALL,0600-2000
GCD,AIRPORT,Y-L,17/35,5224,60,ASPH-G,MED,12,,,,F,JUN-SEP/ALL/0700-1900,JUN-SEP,ALL,0700-1900
GCD,AIRPORT,Y-L,17/35,5224,60,ASPH-G,MED,12,,,,F,OCT-MAY/MON-SAT/0800-1600,OCT-MAY,MON-SAT,0800-1600
GCD,AIRPORT,Y-L,09/27,4100,60,ASPH-G,MED,12,,,,G,JUN-SEP/ALL/0700-1900,JUN-SEP,ALL,0700-1900
GCD,AIRPORT,Y-L,09/27,4100,60,ASPH-G,MED,12,,,,G,OCT-MAY/MON-SAT/0800-1600,OCT-MAY,MON-SAT,0800-1600
77S,AIRPORT,Y-L,16/34,3102,60,ASPH-F,MED,12,,,,G,ALL/SAT-SUN/1100-1600,ALL,SAT-SUN,1100-1600
77S,AIRPORT,Y-L,16/34,3102,60,ASPH-F,MED,12,,,,G,ALL/MON-FRI/0900-1800,ALL,MON-FRI,0900-1800
4S2,AIRPORT,Y,07/25,3040,75,ASPH-E,MED,23,,,,G,NOV-APR/ALL/0800-1700,NOV-APR,ALL,0800-1700
4S2,AIRPORT,Y,07/25,3040,75,ASPH-E,MED,23,,,,G,MAY-OCT/ALL/0800-1800,MAY-OCT,ALL,0800-1800
LGD,AIRPORT,Y-L,17/35,3400,75,ASPH-G,MED,45,60,100,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
LGD,AIRPORT,Y-L,12/30,6261,100,ASPH-G,MED,65,90,130,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
LKV,AIRPORT,Y-L,17/35,5318,100,ASPH-G,MED,74,86,,,G,APR-SEP/ALL/0900-1600,APR-SEP,ALL,0900-1600
LKV,AIRPORT,Y-L,17/35,5318,100,ASPH-G,MED,74,86,,,G,OCT-MAR/ALL/0700-1700,OCT-MAR,ALL,0700-1700
S33,AIRPORT,Y-L,04/22,2701,50,ASPH-F,,16,,,,F,MAY-OCT/ALL/0800-1800,MAY-OCT,ALL,0800-1800
S33,AIRPORT,Y-L,04/22,2701,50,ASPH-F,,16,,,,F,NOV-APR/ALL/0800-1700,NOV-APR,ALL,0800-1700
S33,AIRPORT,Y-L,16/34,5091,75,ASPH-G,MED,75,120,180,,G,MAY-OCT/ALL/0800-1800,MAY-OCT,ALL,0800-1800
S33,AIRPORT,Y-L,16/34,5091,75,ASPH-G,MED,75,120,180,,G,NOV-APR/ALL/0800-1700,NOV-APR,ALL,0800-1700
EUG,AIRPORT,Y-L,16R/34L,8009,150,ASPH-G,HIGH,120,250,550,,G,ALL/ALL/ALL,ALL,ALL,ALL
EUG,AIRPORT,Y-L,16L/34R,6000,150,ASPH-G,HIGH,120,211,342,,G,ALL/ALL/ALL,ALL,ALL,ALL
MMV,AIRPORT,Y-L,17/35,4340,75,ASPH-E,,30,,,,P,ALL/ALL/1600-0100Z,ALL,ALL,1600-0100Z
MMV,AIRPORT,Y-L,04/22,5420,100,ASPH-E,HIGH,40,50,80,,G,ALL/ALL/1600-0100Z,ALL,ALL,1600-0100Z
SLE,AIRPORT,Y-L,16/34,5146,100,ASPH-G,MED,39,52,,,G,ALL/ALL/0730-DUSK,ALL,ALL,0730-DUSK
SLE,AIRPORT,Y-L,13/31,5811,150,ASPH-G,HIGH,105,147,,,G,ALL/ALL/0730-DUSK,ALL,ALL,0730-DUSK
SLE,AIRPORT,Y-L,H1,37,37,CONC-E,,,,,,G,ALL/ALL/0730-DUSK,ALL,ALL,0730-DUSK
ONP,AIRPORT,Y-L,02/20,3001,75,ASPH-G,MED,33,50,84,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
ONP,AIRPORT,Y-L,16/34,5398,100,ASPH-G,HIGH,75,120,170,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
ONO,AIRPORT,Y-L,15/33,5006,100,ASPH-F,MED,30,60,,,G,ALL/ALL/0800-1700,ALL,ALL,0800-1700
22S,AIRPORT,Y,13/31,4300,60,ASPH-G,LOW,,,,,G,UNATNDD,UNATNDD,,
HIO,AIRPORT,Y-L,13R/31L,6600,150,ASPH-G,HIGH,50,70,110,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
HIO,AIRPORT,Y-L,02/20,3820,75,ASPH-G,MED,54,74,139,,F,ALL/ALL/0600-2200,ALL,ALL,0600-2200
HIO,AIRPORT,Y-L,13L/31R,3600,60,ASPH-E,MED,28,,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
PDX,AIRPORT,Y-L,10R/28L,11000,150,CONC-G,HIGH,200,200,360,,G,ALL/ALL/ALL,ALL,ALL,ALL
PDX,AIRPORT,Y-L,03/21,6000,150,ASPH-E,MED,120,250,380,,G,ALL/ALL/ALL,ALL,ALL,ALL
PDX,AIRPORT,Y-L,10L/28R,9825,150,ASPH-E,HIGH,200,200,400,,G,ALL/ALL/ALL,ALL,ALL,ALL
S39,AIRPORT,Y-L,15/33,4053,40,ASPH-P,LOW,5,,,,G,ALL/MON-FRI/0800-16:30,ALL,MON-FRI,0800-16:30
S39,AIRPORT,Y-L,15/33,4053,40,ASPH-P,LOW,5,,,,G,ALL/SAT-SUN/0900-1400,ALL,SAT-SUN,0900-1400
S39,AIRPORT,Y-L,11/29,5405,75,ASPH-G,MED,30,,,,G,ALL/MON-FRI/0800-16:30,ALL,MON-FRI,0800-16:30
S39,AIRPORT,Y-L,11/29,5405,75,ASPH-G,MED,30,,,,G,ALL/SAT-SUN/0900-1400,ALL,SAT-SUN,0900-1400
RDM,AIRPORT,Y,H1,48,48,CONC,,,,,,,ALL/ALL/0400-2000,ALL,ALL,0400-2000
RDM,AIRPORT,Y,05/23,7038,150,ASPH-G,HIGH,120,216,399,,G,ALL/ALL/0400-2000,ALL,ALL,0400-2000
RDM,AIRPORT,Y,11/29,7006,100,ASPH-G,MED,109,178,,,G,ALL/ALL/0400-2000,ALL,ALL,0400-2000
MFR,AIRPORT,Y-L,14/32,8800,150,ASPH-G,HIGH,75,200,400,,G,ALL/ALL/0500-2400,ALL,ALL,0500-2400
REO,AIRPORT,Y,03/21,6000,150,GRAVEL-F,,,,,,,UNATNDD,UNATNDD,,
RBG,AIRPORT,Y,16/34,5003,100,ASPH-G,MED,42,54,88,,F,ALL/ALL/0800-1700,ALL,ALL,0800-1700
SPB,AIRPORT,Y-L,15/33,5100,100,ASPH-F,MED,30,50,90,,F,ALL/ALL/0800-DUSK,ALL,ALL,0800-DUSK
OTH,AIRPORT,Y-L,05/23,5980,150,ASPH-G,HIGH,120,215,340,800,F,ALL/ALL/0500-2100,ALL,ALL,0500-2100
OTH,AIRPORT,Y-L,13/31,4470,150,ASPH-G,MED,120,190,305,735,G,ALL/ALL/0500-2100,ALL,ALL,0500-2100
S21,AIRPORT,Y-L,18/36,5460,75,ASPH-F,MED,30,,,,G,MAY 15 - 14 OCT/ALL/0700-1900,MAY 15 - 14 OCT,ALL,0700-1900
S21,AIRPORT,Y-L,18/36,5460,75,ASPH-F,MED,30,,,,G,15 OCT - 14 MAY/ALL/0800-1800,15 OCT - 14 MAY,ALL,0800-1800
TMK,AIRPORT,Y-L,01/19,2911,75,ASPH-G,MED,40,46,67,,G,ALL/ALL/0900-1700,ALL,ALL,0900-1700
TMK,AIRPORT,Y-L,13/31,5001,75,ASPH-G,MED,60,75,125,,G,ALL/ALL/0900-1700,ALL,ALL,0900-1700
AGC,AIRPORT,Y-L,13/31,3825,100,CONC-G,HIGH,20,22,,,G,ALL/ALL/ALL,ALL,ALL,ALL
AGC,AIRPORT,Y-L,10/28,6501,150,CONC-G,HIGH,90,120,210,,G,ALL/ALL/ALL,ALL,ALL,ALL
AGC,AIRPORT,Y-L,H1,47,45,CONC-G,,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
CXY,AIRPORT,Y-L,08/26,5000,150,ASPH-G,HIGH,65,105,185,,G,ALL/ALL/0600-2300,ALL,ALL,0600-2300
CXY,AIRPORT,Y-L,12/30,3778,100,ASPH-G,MED,40,65,115,,G,ALL/ALL/0600-2300,ALL,ALL,0600-2300
PNE,AIRPORT,Y-L,15/33,5000,150,ASPH-G,MED,40,55,,,G,ALL/SAT-SUN/0600-2230,ALL,SAT-SUN,0600-2230
PNE,AIRPORT,Y-L,15/33,5000,150,ASPH-G,MED,40,55,,,G,ALL/MON-FRI/0500-0030,ALL,MON-FRI,0500-0030
PNE,AIRPORT,Y-L,06/24,7000,100,ASPH-G,HIGH,120,250,550,,G,ALL/SAT-SUN/0600-2230,ALL,SAT-SUN,0600-2230
PNE,AIRPORT,Y-L,06/24,7000,100,ASPH-G,HIGH,120,250,550,,G,ALL/MON-FRI/0500-0030,ALL,MON-FRI,0500-0030
PHL,AIRPORT,Y-L,09L/27R,9500,150,ASPH-G,HIGH,100,210,350,,G,ALL/ALL/ALL,ALL,ALL,ALL
PHL,AIRPORT,Y-L,09R/27L,12000,200,ASPH-G,HIGH,200,210,350,,G,ALL/ALL/ALL,ALL,ALL,ALL
PHL,AIRPORT,Y-L,17/35,6500,150,ASPH-G,HIGH,100,170,300,,G,ALL/ALL/ALL,ALL,ALL,ALL
PHL,AIRPORT,Y-L,08/26,5001,150,ASPH-G,HIGH,,145,,,G,ALL/ALL/ALL,ALL,ALL,ALL
UNV,AIRPORT,Y-L,06/24,6701,150,ASPH-G,HIGH,50,110,,,G,ALL/ALL/ALL,ALL,ALL,ALL
AIK,AIRPORT,Y,07/25,5500,100,ASPH-G,MED,55,75,140,,G,ALL/ALL/0600-1800,ALL,ALL,0600-1800
AIK,AIRPORT,Y,01/19,3800,75,ASPH-F,,54,75,139,,G,ALL/ALL/0600-1800,ALL,ALL,0600-1800
CHS,AIRPORT,Y,15/33,9001,150,CONC-G,HIGH,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
CHS,AIRPORT,Y,03/21,7000,150,CONC-G,HIGH,,,,,G,ALL/ALL/ALL,ALL,ALL,ALL
JZI,AIRPORT,Y-L,04/22,4313,150,CONC-G,MED,45,56,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
JZI,AIRPORT,Y-L,09/27,5350,100,CONC-E,HIGH,60,100,,,G,ALL/ALL/0600-2200,ALL,ALL,0600-2200
GYH,AIRPORT,Y-L,05/23,8000,150,CONC-G,HIGH,94,121,199,,G,ALL/ALL/0600-1900,ALL,ALL,0600-1900
GMU,AIRPORT,Y-L,H2,50,50,CONC-G,PERI,20,,,,,ALL/MON-FRI/0600-2100,ALL,MON-FRI,0600-2100
GMU,AIRPORT,Y-L,H2,50,50,CONC-G,PERI,20,,,,,ALL/SAT-SUN/0700-2000,ALL,SAT-SUN,0700-2000
GMU,AIRPORT,Y-L,H1,50,50,CONC-G,PERI,20,,,,,ALL/MON-FRI/0600-2100,ALL,MON-FRI,0600-2100
